,sku_id,variant_code,image_url,description,item_category,class_code,department_code,color,season,quantity,price,url
4298,21256574,KM38VIOLET,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546493759_20-_201_cee61ddf-b8b5-498c-bbd5-45c7115cc72b.jpg?v=1693515429,,MENS WEAR,MENS SHIRTS,MENS FORMAL SHIRTS,Violet,AW22,1729.0,325.72280714677925,slim-fit-solid-shirt-km38
4299,17189234,TGCU905LIGHTBLUE,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546373358_1.jpg?v=1660034440,Tween Girl's Blue Cotton Printed Culottes,KIDS WEAR,TWEENS GIRLS WEAR,TW GIRLS LEGWEAR,Blue,SS22,503.0,289.91352786561527,girls-blue-cotton-printed-culottes-tgcu905lightblue
4300,19588941,FT00236BLACK,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/FT00236BLACK_1.jpg?v=1688644292,Women's Black Viscose Printed Kurta,LADIES WEAR,LADIES ETHNICWEAR,LADIES ETHNIC TOPWEAR,BLACK,SS23,1368.0,519.0,STYLE UNION
4301,19409308,ED00029TAN,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/ED00029TAN_1.jpg?v=1689224409,,LADIES WEAR,LADIES ETHNICWEAR,LADIES ETHNIC ACC,TAN,AW23,562.0,299.0,STYLE UNION
4302,16940041,SHT302NAVY,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546398382_1.jpg?v=1661424683,,KIDS WEAR,JUNIOR BOYS WEAR,JR BOYS SHIRTS,Blue,210.00,95.0,498.02912621359224,style-union-navy-cotton-printed-shirts-sht302navy-navy
4303,17618180,DNMBSH14-TSTONE,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/DNMBSH14-TSTONE_1.jpg?v=1670235955,Tween Boy's Navy Blue Cotton Solid Shorts,Boy's Shorts,"05/12/22, AD, AW22, AW22_Lot 6, Boy's Shorts, Cotton, Navy Blue, Solid, Style Union, Tween Boy's, Tween Boys Shorts Woven, Woven",TW BOYS LEGWEAR,Blue,kg,687.0,799.0,tween-boys-navy-blue-cotton-solid-shorts-dnmbsh14-tstone
4304,18834467,TBSH00046WHITE,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/TBSH00046WHITE_1.jpg?v=1693570060,,Tween Boy's Shirt,"Casual Wear, Cotton, Machine Wash, Printed, Regular Fit, Shirt, SS23, Topwear, Tw Boys Shirts, Tween Boy's, Woven",,White,kg,424.0,349.5,tween-boys-white-cotton-printed-shirt-tbsh00046white
4305,17620723,TBPCPOLO01BOFFWHITE,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/TBPCPOLO01BOFFWHITE_1.jpg?v=1665396026,Tween Boy's White Polyester Cotton Solid T-Shirts,Boy's T-Shirts,"10/10/22, AD, AW22, Boy's, Casualwear, Girl's T-Shirts, Knit, Lot 3, Polyester Cotton, Solid, Style Union, T-Shirt, White",TW BOYS T-SHIRTS,White,kg,755.0,299.0,boys-white-polyester-cotton-solid-t-shirt-tbpcpolo01boffwhite
4306,17622347,CNCMP510BLUEJEWEL,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/CNCMP510BLUEJEWEL_4.jpg?v=1693518904,Men's Blue Cotton Blend Striped Polo T-Shirt,Men's T-Shirt,"15/03/23, 97 Cm, AW22, Blue, Casualwear, Cotton (52% Cotton/48% Poly), Fashion, Half Sleeve, Knit, Machine Wash, Men's, Men's T-Shirt, Mens Pocket Polo, Polo Neck, Polo T-Shirt, Regular Fit, SK, SS23_Lot1, Striped, Style Union, SU_SS23_LOT_1_266, T-Shirt,",MENS POLO,Blue Jewel,kg,1687.0,273.87318090970786,regular-fit-striped-polo-t-shirt-cncmp510
4307,19540065,MFS00002STEELGRAY,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/MFS00002STEELGRAY_1.jpg?v=1687525182,Men's Steel Grey Poly Spandex Solid Shorts,Men's Shorts,"Athleisure Wear, Bottomwear, Knit, Machine Wash, Men's, Mens Fashion Shorts, Mid Rise, Poly Spandex, Regular Fit, Shorts, Solid, SS23",MENS SPORTS SHORTS,Steel Grey,kg,599.0,632.3333333333334,mens-steel-grey-poly-spandex-solid-shorts-mfs00002steelgray
4308,21216239,LCSH00013GREYMELANGE,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/LCSH00013GREYMELANGE_1.jpg?v=1693577909,,LADIES WEAR,LADIES SLEEPWEAR,LADIES SLEEP BOTTOM,Grey Melange,SS23,834.0,197.52333333333334,womens-grey-melange-cotton-printed-shorts-lcsh00013greymelange
4309,21845512,MOR 26 BDEEP TEAL,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546370487_5.jpg?v=1693493065,,MENS WEAR,MENS SHORTS,MENS SPORTS SHORTS,Deep Teal,SS22,456.0,214.06714760251876,regular-fit-solid-mid-rise-short-mor26b
4310,18109158,TBFT-13BLACKFOREST,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546642386_1.jpg?v=1693457384,,Boy's T-Shirts,"13/12/22, AD, AW22, Boy's T-Shirts, Full Sleeve, Green, Lot 7, Round Neck, Solid, Style Union, Tween Boy's",,Black Forest,kg,485.0,166.33333333333334,boys-regular-fit-solid-t-shirt-tbft-13
4311,16899272,5568MINT,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546332430_5.jpg?v=1658818069,Peach Rayon Printed Dresses,LADIES WEAR,LADIES ETHNICWEAR,LADIES ETHNIC TOPWEAR,MINT,SS22,293.0,599.0,STYLE UNION
4312,18679088,EK00163SAGE,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/EK00163SAGE_1_28f4ff70-8b32-4c64-9eae-104b062a29ed.jpg?v=1683919215,Women's Sage Green Viscose Blend Embellished Kurta,Women's Kurta,"15% Nylon), April2023, Band Collar, Embellished, Essential Kurta, Ethnic Wear, Flare Fit, Gathered, Hand Wash, Kurta, Three-Fourth Sleeve, Topwear, Viscose Blend (85% Viscose, Women's, Woven",LADIES ETHNIC TOPWEAR,Sage Green,kg,834.0,913.0,womens-sage-green-viscose-blend-embellished-kurta-ek00163sage
4313,17622499,WP-01TNAVY,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/WP-01TNAVY_1.jpg?v=1666086338,,Boy's Shirt,"18/10/22, AD, AW22, Boy's, Boy's Shirt, Cotton, Half Sleeve, Navy Blue, Shirt Collar, Style Union, Topwear, Westernwear, Woven",TW BOYS SHIRTS,Blue,kg,262.0,699.0,boys-navy-blue-cotton-printed-shirts-wp-01tnavy
4314,17949565,6084DARKLILAC,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546559097_1.jpg?v=1663059984,Women's Purple Cotton Dobby Embroidered Kurta,Women's Kurta,"12/09/22, 42"", AW22, Back To Work, Core, Core Kurta, Cotton Dobby, Embroidered, Ethnicwear, Hand Wash, Kurta, M, MS, Purple, Round Neck, Straight, Straight Fit, Style Union, Three-Fourth, Topwear, WOMEN, Women's, Women's Kurta, Woven",,Purple,kg,2.0,549.0,womens-purple-cotton-dobby-embroidered-kurta-6084darklilac-purple
4315,18532603,JBGT00002JUNEBUG,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/JBGT00002JUNEBUG_1.jpg?v=1678943967,Junior Boy's Green Cotton Graphic T-Shirt,KIDS WEAR,JUNIOR BOYS WEAR,JR BOYS T-SHIRTS,Green,SS23,870.0,169.0,junior-boys-green-cotton-graphic-t-shirt-jbgt00002junebug
4316,17622386,6175BMULBERRY,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546612853_4.jpg?v=1693427020,,LADIES WEAR,LADIES ETHNICWEAR,LADIES ETHNIC LEGWEAR,Mulberry,SS23,250.0,332.71019649231823,flare-fit-printed-skirt-6175b
4317,21467818,6055LT.PEACH,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546570672_4.jpg?v=1693373217,,LADIES WEAR,LADIES ETHNICWEAR,LADIES ETHNIC TOPWEAR,Lt Peach,AW22,1203.0,311.1828157337924,straight-fit-embroidered-kurta-6055
4318,17276172,OR26CGREYGRINDLE,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546370654_1.jpg?v=1660036135,,KIDS WEAR,TWEENS BOYS WEAR,TW BOYS LEGWEAR,GREY GRINDLE,AW22,277.0,403.624653259362,boys-grey-grindle-polyester-solid-shorts-or26cgreygrindle
4319,17620041,JBFST03-BNAVY,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/JBFST03-BNAVY_1.jpg?v=1670303007,,KIDS WEAR,JUNIOR BOYS WEAR,JR BOYS T-SHIRTS,NAVY,AW22,587.0,599.0,STYLE UNION
4320,21235237,SMK256ORANGE,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/SMK256ORANGE_1.jpg?v=1693401286,,MENS WEAR,MEN ETHNICWEAR,MENS ETHNIC TOPWEAR,Orange,AW22,488.0,449.55,regular-fit-solid-kurta-smk256
4321,17624840,MJOG1033DSALMON,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546538665_4.jpg?v=1693396787,,MENS WEAR,MENS LEGWEAR,MENS SPORTS LEGWEAR,Salmon,450.00,459.0,289.0750913810374,regular-fit-tie-dye-mid-rise-trackpant-mjog1033d
4322,17960791,TGT 314NAVY,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546364639_1.jpg?v=1693493751,,Boy's T-Shirts,"17/06/22, BOY, Boy's, Crew Neck, Fashion, Graphic, Graphics, Kids Graphic tees, Knits, Lot 7, Machine Wash, MS, Navy, Regular Fit, Short Sleeve, SS22, T-Shirt, Tees, TGT 314, TGT314NAVY, Topwear, Tw Boys Fashion Tees S",,Navy,kg,958.0,62.7280171479186,boys-regular-fit-graphic-t-shirt-tgt314
4323,18846377,LTO00253BEIGE,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/LTO00253BEIGE_1.jpg?v=1686550634,Women's Beige Viscose Linen Solid Shirt,LADIES WEAR,LADIES WESTERNWEAR,LADIES CASUAL TOPS-BLOUSES,BEIGE,SS23,2082.0,599.0,womens-beige-viscose-linen-solid-shirt-lto00253beige
4324,18084668,LST00006GREEN,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546670068_1.jpg?v=1693455841,,LADIES WEAR,LADIES SLEEPWEAR,LADIES SLEEP TOPWEAR,Green,SS23,1377.0,114.20833333333333,regular-fit-printed-top-lst00006
4325,17630821,SU5643PEACH,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/SU5643PEACH_4.jpg?v=1667893979,,LADIES WEAR,LADIES ETHNICWEAR,LADIES ETHNIC TOPWEAR,Pink,1.00,436.0,840.8333333333334,womens-pink-viscose-printed-kurta-su5643peach
4326,17972414,STP 1020ROYAL,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546359673_5.jpg?v=1693492621,Royal Cotton Blend Striped Polo T-Shirt,Men's T-Shirt,"17/06/22, Fashion, Knits, Lot 7, Machine Wash, MEN, Men's, Menblue, Mens Fashion Polo, MS, Polo Neck, Polo T-Shirt, Regular, Regular Fit, Royal, Short Sleeve, SS22, STP 1020, STP1020ROYAL, Striped, Topwear, Vacay Ready Styles",,Royal,kg,318.0,281.7720484643562,regular-fit-striped-polo-t-shirt-stp1020
4327,21246080,MPCST02AGREENMELANGE,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546528116_4.jpg?v=1693456962,,Men's T-Shirt,"13/12/22, AD, AW22, Crew Neck, Half Sleeve, Lot 7, Men's, Men's T-Shirt, Striped, Style Union, Vacay Ready Styles, White",,Green Melange,kg,1952.0,117.74284878727774,regular-fit-striped-t-shirt-mpcst02a
4328,18113112,SUWFAKNT11ASSORTED,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546414402_5.jpg?v=1693486340,,Women's Socks,"Accessories, Assorted, Bottomwear, Core, Cotton Blend, Ladies Accessories, Ladies Socks, Lot 5, MS, No, Others, Women's",,Assorted,kg,456.0,99.33333333333333,assorted-free-size-ankle-socks-suwfaknt11
4329,17949583,JBEBST03TANGARINE,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/JBEBST03TANGARINE_1.jpg?v=1693398503,,Boy's Sweat Tees,"10/10/22, AD, AW22, Boy's, Boy's Sweat Tee, Casualwear, Cotton, Girl's T-Shirts, Knit, Lot 3, Orange, Printed, Style Union, T-Shirt, Winter Collection",,Tangarine,kg,943.0,99.75,boys-regular-fit-printed-t-shirt-jbebst03
4330,17626452,JBCRN162BECRUMELANGE,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/JBCRN162BECRUMELANGE_1.jpg?v=1666087753,Boy's Grey Cotton Printed T-Shirt,KIDS WEAR,JUNIOR BOYS WEAR,JR BOYS T-SHIRTS,ECRU MELANGE,AW22,556.0,299.0,STYLE UNION
4331,17625888,TR06SKY,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546557468_3.jpg?v=1676267336,Men's Sky Blue Cotton Blend Striped Shirt,MENS WEAR,MENS SHIRTS,MENS CASUAL SHIRTS,SKY,SS23,1009.0,839.0,mens-sky-blue-cotton-blend-striped-shirt-tr06sky
4332,21881828,TCH-4MTEAL,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546588967_4.jpg?v=1693380120,,Men's Shirt,"AW_Lot_10, Casual Wear, Checkered, Cotton Polyester Spandex, Full Sleeve, Green, Machine Wash, Men's, Mens Fashion Shirts, revamp, Shirt, Slim Fit, SS23, TCH-4 M, Teal, Topwear, Woven",,Teal,kg,1524.0,290.1904761904762,slim-fit-checkered-shirt-tch-4m
4333,17630916,2345BROSEPINK,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546445291_1.jpg?v=1663052898,,LADIES WEAR,LADIES WESTERNWEAR,LADIES T-SHIRTS,Pink,235.00,807.0,506.14285714285717,womens-pink-viscose-embroidered-t-shirt-2345brosepink-pink
4334,16655780,PLZ22MSTONE,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546388581_1.jpg?v=1658817670,,Girl's Palazzo,"1 to 6Yrs, 30/06/22, Bottomwear, Ethnic, Ethnicity Limited, GIRL, Girl's, Jr Girls Bottoms, Lot 8, MS, Palazzos, Paperbag Palazzo, Solid, SS22, Stone, Style Union, Woven",JR GIRLS LEGWEAR,Blue,kg,840.0,599.0,style-union-girls-stone-cotton-solid-palazzos-plz22mstone-stone
4335,17621987,3016ICEBLUE,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546602366_4.jpg?v=1670225960,Women's Sky Blue Viscose Solid Top,LADIES WEAR,LADIES WESTERNWEAR,LADIES CASUAL TOPS-BLOUSES,Blue,SS23,1232.0,809.0,womens-sky-blue-viscose-solid-top-3016iceblue
4336,18020130,SCGT02OFFWHITE,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546621947_4.jpg?v=1670303530,Men's Off White Cotton Graphic T-Shirt,Men's T-Shirt,"05/12/22, AD, AW22, AW22_Lot 6, Cotton, Crew Neck, Graphic, Half Sleeve, Holi 2023, Knit, Men's, Men's T-Shirt, Off White, Style Union, Vacay Ready Styles, Valentine2023",,Off White,kg,1825.0,260.1111111111111,mens-off-white-cotton-graphic-t-shirt-scgt02offwhite
4337,17617922,EC-26MROYAL,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546634671_4.jpg?v=1673612129,Men's Navy Blue Polyester Checkered Shirts,Men's Shirt,"13/01/23, AD, Checkered, DRAFT, Full Sleeve, Lot 9 Men's, Men's Shirt, Navy Blue, Polyester, Shirt Collar, SS23, Style Union, Woven",MENS FORMAL SHIRTS,Navy Blue,kg,1313.0,739.0,mens-navy-blue-polyester-checkered-shirts-ec-26mroyal
4338,17952140,3180YELLOW,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546603158_4.jpg?v=1665381493,Women's Yellow Rayon Striped Top,Women's Tops,"10/10/22, AD, AW22, Back To Work, Half Sleeve, Holiday Shop, Lot 2, Striped, Style Union, Top, Vacay Ready Styles, Westernwear, Women's, Woven, Yellow",,Yellow,kg,324.0,399.0,womens-yellow-rayon-striped-top-3180yellow
4339,17963563,KT192BMANGO,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546376755_1.jpg?v=1693486273,,Girl's Joggers,"60% Cotton 40% Poly, Fashion, GIRL, Girl's, Girl's Joggers, Hand Wash, Kids Wear, Lot 3, MS, Solid, SS22, TW GIRLS LEGWEAR",,Mango,kg,362.0,166.79332160952214,girls-regular-fit-solid-mid-rise-trackpant-kt192b
4340,18112706,MT01INDIGO,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546505865_1.jpg?v=1660041521,Men's Navy Blue Cotton Solid Shirts,Men's Shirt,"08/08/22, AD, Ethnic, Ethnicity Limited, Full Sleeve, Holiday Shop, Indigo shirt, Lot 9, Men's, Menblue, Mens Indigo Shirts, Navy Blue, Shirt Collar, Style Union, Topwear, Vacay Ready Styles, Westernwear, Woven",,Blue,kg,2109.0,1005.0298222677644,mens-navy-blue-cotton-solid-shirts-mt01indigo
4341,18109206,SCGT10DEEPGREEN,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546622005_4.jpg?v=1671010054,Men's Bottle Green Cotton Solid T-Shirt,Men's T-Shirt,"13/12/22, AD, AW22, Crew Neck, Green, Half Sleeve, Lot 7, Men's, Men's T-Shirt, Solid, SS23, Style Union, Vacay Ready Styles, XMAS",,Green,kg,341.0,257.3333333333333,mens-bottle-green-cotton-solid-t-shirt-scgt10deepgreen
4342,18677622,CK00160SAGE,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/CK00160SAGE_1_9ff42dd1-7779-4e61-bd3b-9208997a5413.jpg?v=1683905422,Women's Sage Cotton Embroidered Kurta,LADIES WEAR,LADIES ETHNICWEAR,LADIES ETHNIC TOPWEAR,SAGE,SS23,1867.0,506.14285714285717,womens-sage-cotton-embroidered-kurta-ck00160sage
4343,18547620,LFJ00048BLACK,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546718425_4.jpg?v=1693542989,Women's Black Cotton Knit Jean,LADIES WEAR,LADIES WESTERNWEAR,LADIES JEANS,Black,SS23,1612.0,544.0,skinny-fit-solid-high-rise-jean-lfj00048
4344,18764220,LSFB00023DUSTYLILAC,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/LSFB00023DUSTYLILAC_1.jpg?v=1684334287,Women's Purple Cotton Spandex Solid Jogger,Women's Jogger,"5% Spandex), Athleisure Wear, Bottomwear, Cotton Spandex (95% Cotton, Jogger, Knit, Ladies Sports Athleisure Bottom, Machine Wash, Mid Rise, Regular Fit, Solid, SS23, Women's",LADIES SPORTS LEGWEAR,Purple,kg,934.0,607.3333333333334,womens-purple-cotton-spandex-solid-jogger-lsfb00023dustylilac
4345,18000823,TBCTS00001ECRUMEL,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/TBCTS00001ECRUMEL_1.jpg?v=1670242941,Tween Boy's Grey Cotton Solid T-Shirt,Boy's T-Shirts,"05/12/22, AD, AW22_Lot 6, Boy's T-Shirts, Cotton, Crew Neck, Grey, Half Sleeve, Knit, Solid, SS23, Style Union, Tween Boy's",TW BOYS T-SHIRTS,Grey,kg,2040.0,148.90454911928285,tween-boys-grey-cotton-solid-t-shirt-tbcts00001ecrumel
4346,18273624,JGTS00038BLUEGRASS,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/JGTS00038BLUEGRASS_1.jpg?v=1672309651,,KIDS WEAR,JUNIOR GIRLS WEAR,JR GIRLS T-SHIRTS,Green,SS23,2588.0,99.0,junior-girls-green-cotton-solid-t-shirt-jgts00038bluegrass
4347,21843347,TBSW00051CHARCOAL,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/TBSW00051CHARCOAL_1.jpg?v=1693544865,,KIDS WEAR,TWEENS BOYS WEAR,TW BOYS T-SHIRTS,Charcoal,SS23,1038.0,299.3333333333333,boys-regular-fit-printed-sweat-tees-tbsw00051
4348,17628722,SURB17BLACK-LIGHTGREYRIB,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546446694_1.jpg?v=1658817923,,MENS WEAR,MENS ACC,MENS INNER WEAR,Grey,148.90,0.0,0.0,style-union-black-light-grey-rib-cotton-solid-mens-vest-surb17black-lightgreyrib-black-light-grey-rib
4349,17626284,JBGG55AECRUMELANGE,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546545458_1.jpg?v=1663735696,Junior Boy's Grey Cotton Polyblend Graphic T-Shirt,KIDS WEAR,JUNIOR BOYS WEAR,JR BOYS T-SHIRTS,ECRU MELANGE,AW22,165.0,169.0,STYLE UNION
4350,17617343,JGGBSS520CLIGHTPINK,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/JGGBSS520CLIGHTPINK_1.jpg?v=1666083343,Girl's Light Pink Cotton Solid T-Shirt,Girl's Sweat Tees,"18/10/22, AD, AW22, Cotton, Full Sleeve, Girl's, Girl's Sweat Tees, Hoodies, Knit, Light Pink, Style Union, Topwear, Westernwear",JR GIRLS T-SHIRTS,Pink,kg,758.0,599.0,girls-light-pink-cotton-solid-t-shirt-jggbss520clightpink
4351,18107041,JGPF00010BABYPINK,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/JGPF00010BABYPINK_1_22c4a9bd-db96-45bf-9032-f7539d8f7ddc.jpg?v=1683906885,,KIDS WEAR,JUNIOR GIRLS WEAR,JR GIRLS DRESSES,Baby Pink,SS23,729.0,999.0,junior-girls-polyester-embellished-frock-jgpf00010babypink
4352,18276738,TGCTS00013BLUEGRASS,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/TGCTS00013BLUEGRASS_1.jpg?v=1672315552,Tween Girl's Green Cotton Solid T-Shirt,KIDS WEAR,TWEENS GIRLS WEAR,TW GIRLS T-SHIRTS,BLUE GRASS,SS23,1276.0,149.0,STYLE UNION
4353,17955067,2084BBUBBLEGUM PINK,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546326682_5.jpg?v=1661417458,Women's Bubblegum Pink Cotton Knit Embroidery T-SHIRT,Women's T-Shirts,"Bubblegum Pink, Core, Cotton Knit, Embroidered, Embroidery, Knit, Ladies Essential T-SHIRT, Ladies Westernwear, Lot 5, MS, Regular, Short Sleeve, SS22, Topwear, Vacay Ready Styles, WOMEN, Women's",,Pink,kg,163.0,420.62576687116564,style-union-womens-bubblegum-pink-cotton-knit-embroidery-t-shirt-2084bbubblegum-pink-bubblegum-pink
4354,18122669,MHT00065LIGHTOLIVE,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546680241_4.jpg?v=1672305768,Men's Light Olive Cotton Solid T-Shirt,Men's T-Shirt,"29/12/22, AD, AW22, Cotton, Half Sleeve, Hoodies, Knit, Light Olive, LOT 8, Men's, Men's T-Shirt, Solid, Style Union, Topwear, Vacay Ready Styles",MENS T-SHIRT,Light Olive,kg,1022.0,515.6666666666666,mens-light-olive-cotton-solid-t-shirt-mht00065lightolive
4355,17967288,NR46BLUE,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/890754647817-1.jpg?v=1660106445,Men's Blue Cotton Checkered Shirts,Men's Shirt,"08/08/22, AD, Blue, Ethnic, Ethnicity Limited, Holiday Shop, Lot 9, Men's, Menblue, Mens Fashion Shirts, Shirt Collar, Short Sleeve, Style Union, Topwear, Vacay Ready Styles, Westernwear, Woven",,Blue,kg,1122.0,550.2492392583746,mens-blue-cotton-checkered-shirts-nr46blue
4356,17621937,6365DEEPTEAL,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546612396_4.jpg?v=1670233020,,LADIES WEAR,LADIES ETHNICWEAR,LADIES ETHNIC TOPWEAR,Blue,AW22,749.0,1009.5882352941177,womens-navy-blue-shantoon-embellished-kurta-6365deepteal
4357,19459950,LETE00029BLUE,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/LETE00029BLUE_1.jpg?v=1686549493,Women's Blue Poly Viscose Solid T-Shirt,Women's T-Shirt,"Casual Wear, Fitted, Half Sleeve, Knit, Ladies Essential Tees, Machine Wash, Poly Viscose, Solid, SS23, T-Shirt, Topwear, Women's",LADIES T-SHIRTS,Blue,kg,341.0,509.0,womens-blue-poly-viscose-solid-t-shirt-lete00029blue
4358,18668635,FT00113AQUA,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/FT00113AQUA_1_b16ec5ac-4298-4db5-b086-1d941d3d7bca.jpg?v=1683919325,Women's Aqua Viscose Striped Dress,LADIES WEAR,LADIES ETHNICWEAR,LADIES ETHNIC TOPWEAR,AQUA,SS23,1302.0,799.0,STYLE UNION
4359,19537116,LETE00127FUCHSIA,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/LETE00127FUCHSIA_1.jpg?v=1691658066,,Women's T-Shirt,"Casual Wear, Cotton, Fuchsia, Knit, Ladies Essential Tees, LETE00127, Machine Wash, Regular Fit, Short Sleeve, Solid, SS23, T-Shirt, Topwear, Women's",LADIES T-SHIRTS,Fuchsia,kg,858.0,209.0,regular-fit-solid-t-shirt-lete00127fuchsia
4360,21211811,MKA501ABLACK,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546540095_4.jpg?v=1693375142,,MENS WEAR,MENS T-SHIRTS,MENS T-SHIRT,Black,AW22,1596.0,395.17391304347825,regular-fit-solid-t-shirt-mka501a
4361,19068776,MFJ00046GREY,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/MFJ00046GREY_1.jpg?v=1687526366,Men's Grey Cotton Spandex Solid Jean,Men's Jean,"Bottomwear, Casual Wear, Cotton Spandex, Jean, Knit, Low Rise, Machine Wash, Men's, Mens Fashion Jeans, Regular Fit, Solid, SS23",MENS JEANS,Grey,kg,533.0,1549.0,mens-grey-cotton-spandex-solid-jean-mfj00046grey
4362,17626177,TR38TBLUE,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/TR38TBLUE_1.jpg?v=1670244763,,KIDS WEAR,TWEENS BOYS WEAR,TW BOYS SHIRTS,Blue,260.00,804.0,699.0,tween-boys-blue-cotton-checkered-shirt-tr38tblue
4363,18281373,MST00001BLACK,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546660748_1_ac6f2621-1ac3-4fb3-a3f4-ea1d4863ba3b.jpg?v=1675251263,,MENS WEAR,MENS T-SHIRTS,MENS T-SHIRT,Black,,886.0,615.6666666666666,mens-black-cotton-printed-t-shirt-mst00001black
4364,17952256,TGGT 405FUCHSIA,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546436244_1.jpg?v=1693478698,,Girl's T-Shirts,"Cotton, Fashion, Fuchsia, GIRL, Girl's, Graphic, Graphics, Kids Graphic tees, Knit, Lot 5, MS, Short Sleeve, SS22, Tees, Topwear, Tw Girls Tees, Tweens Girls Wear",,Fuchsia,kg,707.0,99.66666666666667,girls-regular-fit-graphic-t-shirt-tggt405
4365,17622074,MCPPKT24X7DKHAKI,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546575899_4.jpg?v=1663050983,Men's Beige Cotton Polyblend Solid T-Shirt,MENS WEAR,MENS T-SHIRTS,MENS T-SHIRT,KHAKI,AW22,1015.0,207.33333333333334,mens-green-cotton-polyblend-solid-t-shirt-mcppkt24x7dkhaki-green
4366,17630075,MK05MAROON,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546455627_5_69dc42eb-129a-48d5-bb6d-dabde9dcbecb.jpg?v=1692182399,,MENS WEAR,MEN ETHNICWEAR,MENS ETHNIC TOPWEAR,Maroon,415.00,260.0,874.125,mens-yellow-powerloom-cotton-embroidered-kurta-mk05
